facility_id,facility_type,governorate,sku_id,manufacturer,unit_price_egp,flu_index,allergy_index,promotion_flag,public_holiday_flag,day,month,season,actual_demand_units
FAC018,Retail Pharmacy,Beni Suef,SKU061,Leo Egypt,125.66,71.4,24.8,0,1,4,12,Winter,1.0
FAC045,Hospital Pharmacy,Beni Suef,SKU021,CID,44.08,71.4,24.8,0,1,4,12,Winter,12.0
FAC045,Hospital Pharmacy,Beni Suef,SKU043,GSK Egypt,29.2,71.4,24.8,0,1,4,12,Winter,11.0
FAC055,Hospital Pharmacy,Cairo,SKU023,Sanofi Egypt,495.81,62.1,18.2,0,1,4,12,Winter,4.0
FAC005,Retail Pharmacy,Dakahlia,SKU042,UCB Egypt,56.11,63.2,19.8,0,1,4,12,Winter,11.0
FAC032,Retail Pharmacy,Dakahlia,SKU014,CID,21.67,63.2,19.8,0,1,4,12,Winter,14.0
FAC059,Clinic Pharmacy,Dakahlia,SKU029,Merck Egypt,69.79,63.2,19.8,0,1,4,12,Winter,7.0
FAC038,Retail Pharmacy,Damietta,SKU069,AstraZeneca Egypt,54.38,83.0,29.7,0,1,4,12,Winter,7.0
FAC017,Retail Pharmacy,Fayoum,SKU029,Merck Egypt,65.23,68.6,23.3,0,1,4,12,Winter,12.0
FAC044,Hospital Pharmacy,Fayoum,SKU062,EVA Pharma,26.5,68.6,23.3,0,1,4,12,Winter,74.0
FAC034,Retail Pharmacy,Gharbia,SKU015,EVA Pharma,27.13,64.0,15.8,0,1,4,12,Winter,7.0
FAC061,Clinic Pharmacy,Gharbia,SKU058,Pfizer Egypt,80.79,64.0,15.8,0,1,4,12,Winter,2.0
FAC002,Retail Pharmacy,Giza,SKU028,Pfizer Egypt,51.28,69.3,26.7,1,1,4,12,Winter,14.0
FAC002,Retail Pharmacy,Giza,SKU061,Leo Egypt,131.39,69.3,26.7,0,1,4,12,Winter,2.0
FAC029,Retail Pharmacy,Giza,SKU073,Pfizer Egypt,87.5,69.3,26.7,0,1,4,12,Winter,3.0
FAC056,Hospital Pharmacy,Giza,SKU059,EIPICO,23.85,69.3,26.7,0,1,4,12,Winter,7.0
FAC013,Retail Pharmacy,Ismailia,SKU002,CID,18.02,65.2,27.3,0,1,4,12,Winter,17.0
FAC013,Retail Pharmacy,Ismailia,SKU017,Takeda Egypt,79.79,65.2,27.3,0,1,4,12,Winter,8.0
FAC013,Retail Pharmacy,Ismailia,SKU030,Novartis Egypt,102.91,65.2,27.3,0,1,4,12,Winter,5.0
FAC040,Retail Pharmacy,Ismailia,SKU005,GSK Egypt,60.86,65.2,27.3,0,1,4,12,Winter,9.0
FAC010,Retail Pharmacy,Kafr El Sheikh,SKU011,EIPICO,44.07,66.0,24.1,0,1,4,12,Winter,3.0
FAC064,Clinic Pharmacy,Kafr El Sheikh,SKU070,Amoun,38.69,66.0,24.1,0,1,4,12,Winter,6.0
FAC023,Retail Pharmacy,Luxor,SKU065,Sanofi Egypt,33.62,70.4,30.5,0,1,4,12,Winter,8.0
FAC026,Retail Pharmacy,Matrouh,SKU024,Novo Nordisk Egypt,144.89,58.9,18.3,0,1,4,12,Winter,3.0
FAC026,Retail Pharmacy,Matrouh,SKU033,Pfizer Egypt,42.65,58.9,18.3,0,1,4,12,Winter,10.0
FAC026,Retail Pharmacy,Matrouh,SKU055,BMS Egypt,48.51,58.9,18.3,0,1,4,12,Winter,4.0
FAC019,Retail Pharmacy,Minya,SKU035,Sanofi Egypt,138.49,67.5,27.5,0,1,4,12,Winter,7.0
FAC046,Hospital Pharmacy,Minya,SKU049,Aspen Egypt,29.1,67.5,27.5,0,1,4,12,Winter,16.0
FAC008,Retail Pharmacy,Monufia,SKU022,Servier Egypt,90.76,68.2,19.9,0,1,4,12,Winter,9.0
FAC008,Retail Pharmacy,Monufia,SKU022,Servier Egypt,91.02,68.2,19.9,0,1,4,12,Winter,5.0
FAC008,Retail Pharmacy,Monufia,SKU035,Sanofi Egypt,134.49,68.2,19.9,0,1,4,12,Winter,5.0
FAC035,Retail Pharmacy,Monufia,SKU008,Hikma Egypt,87.09,68.2,19.9,0,1,4,12,Winter,5.0
FAC054,Hospital Pharmacy,New Valley,SKU056,Schering Egypt,17.08,84.5,19.6,0,1,4,12,Winter,4.0
FAC039,Retail Pharmacy,Port Said,SKU042,UCB Egypt,56.93,77.9,28.4,0,1,4,12,Winter,19.0
FAC039,Retail Pharmacy,Port Said,SKU058,Pfizer Egypt,80.43,77.9,28.4,1,1,4,12,Winter,2.0
FAC039,Retail Pharmacy,Port Said,SKU062,EVA Pharma,26.82,77.9,28.4,0,1,4,12,Winter,44.0
FAC004,Retail Pharmacy,Qalyubia,SKU066,CID,24.98,70.2,22.2,0,1,4,12,Winter,17.0
FAC031,Retail Pharmacy,Qalyubia,SKU074,Takeda Egypt,84.73,70.2,22.2,0,1,4,12,Winter,11.0
FAC058,Clinic Pharmacy,Qalyubia,SKU060,Pfizer Egypt,79.61,70.2,22.2,0,1,4,12,Winter,3.0
FAC022,Retail Pharmacy,Qena,SKU046,Memphis,38.04,68.7,19.9,1,1,4,12,Winter,5.0
FAC049,Hospital Pharmacy,Qena,SKU004,Novartis Egypt,47.26,68.7,19.9,0,1,4,12,Winter,15.0
FAC049,Hospital Pharmacy,Qena,SKU016,AstraZeneca Egypt,68.84,68.7,19.9,0,1,4,12,Winter,13.0
FAC052,Hospital Pharmacy,Red Sea,SKU039,MSD Egypt,82.56,69.3,18.3,0,1,4,12,Winter,13.0
FAC014,Retail Pharmacy,Suez,SKU031,MSD Egypt,77.84,76.3,24.7,0,1,4,12,Winter,11.0
FAC057,Clinic Pharmacy,Alexandria,SKU016,AstraZeneca Egypt,66.5,67.1,34.6,0,1,5,12,Winter,8.0
FAC057,Clinic Pharmacy,Alexandria,SKU061,Leo Egypt,129.74,67.1,34.6,0,1,5,12,Winter,1.0
FAC020,Retail Pharmacy,Assiut,SKU041,Bayer Egypt,36.22,76.6,30.1,0,1,5,12,Winter,14.0
FAC047,Hospital Pharmacy,Assiut,SKU037,GSK Egypt,65.05,76.6,30.1,0,1,5,12,Winter,19.0
FAC047,Hospital Pharmacy,Assiut,SKU045,MUP,28.15,76.6,30.1,1,1,5,12,Winter,16.0
FAC036,Retail Pharmacy,Beheira,SKU075,Novartis Egypt,51.59,69.4,21.4,0,1,5,12,Winter,12.0
FAC063,Clinic Pharmacy,Beheira,SKU010,Hikma Egypt,57.545,69.4,21.4,0,1,5,12,Winter,3.0
FAC045,Hospital Pharmacy,Beni Suef,SKU036,Sanofi Egypt,184.22,67.8,27.9,0,1,5,12,Winter,4.0
FAC028,Retail Pharmacy,Cairo,SKU050,AstraZeneca Egypt,50.44,76.8,26.0,0,1,5,12,Winter,8.0
FAC055,Hospital Pharmacy,Cairo,SKU077,Janssen Egypt,65.28,76.8,26.0,0,1,5,12,Winter,8.0
FAC005,Retail Pharmacy,Dakahlia,SKU062,EVA Pharma,27.12,66.7,23.0,0,1,5,12,Winter,29.0
FAC017,Retail Pharmacy,Fayoum,SKU039,MSD Egypt,82.16,73.5,28.8,0,1,5,12,Winter,9.0
FAC007,Retail Pharmacy,Gharbia,SKU032,Sanofi Egypt,32.27,62.2,24.5,0,1,5,12,Winter,7.0
FAC061,Clinic Pharmacy,Gharbia,SKU046,Memphis,40.52,62.2,24.5,0,1,5,12,Winter,4.0
FAC002,Retail Pharmacy,Giza,SKU058,Pfizer Egypt,76.9,72.7,25.1,0,1,5,12,Winter,2.0
FAC002,Retail Pharmacy,Giza,SKU066,CID,25.58,72.7,25.1,1,1,5,12,Winter,21.0
FAC029,Retail Pharmacy,Giza,SKU014,CID,23.02,72.7,25.1,0,1,5,12,Winter,17.0
FAC029,Retail Pharmacy,Giza,SKU066,CID,26.98,72.7,25.1,0,1,5,12,Winter,15.0
FAC056,Hospital Pharmacy,Giza,SKU008,Hikma Egypt,84.49,72.7,25.1,0,1,5,12,Winter,4.0
FAC056,Hospital Pharmacy,Giza,SKU010,Hikma Egypt,113.58,72.7,25.1,0,1,5,12,Winter,5.0
FAC010,Retail Pharmacy,Kafr El Sheikh,SKU005,GSK Egypt,57.545,69.1,24.1,0,1,5,12,Winter,10.0
FAC050,Hospital Pharmacy,Luxor,SKU061,Leo Egypt,128.04,62.1,28.1,0,1,5,12,Winter,3.0
FAC026,Retail Pharmacy,Matrouh,SKU031,MSD Egypt,78.66,79.3,29.0,0,1,5,12,Winter,9.0
FAC026,Retail Pharmacy,Matrouh,SKU034,CID,20.73,79.3,29.0,0,1,5,12,Winter,15.0
FAC026,Retail Pharmacy,Matrouh,SKU052,Sanofi Egypt,65.69,79.3,29.0,0,1,5,12,Winter,3.0
FAC019,Retail Pharmacy,Minya,SKU020,Merck Egypt,50.79,76.8,30.0,0,1,5,12,Winter,17.0
FAC035,Retail Pharmacy,Monufia,SKU025,Novo Nordisk Egypt,145.2,72.5,18.1,0,1,5,12,Winter,2.0
FAC035,Retail Pharmacy,Monufia,SKU077,Janssen Egypt,64.4,72.5,18.1,0,1,5,12,Winter,6.0
FAC027,Retail Pharmacy,New Valley,SKU017,Takeda Egypt,74.0,70.9,26.1,0,1,5,12,Winter,6.0
FAC012,Retail Pharmacy,Port Said,SKU043,GSK Egypt,28.26,78.0,18.7,0,1,5,12,Winter,6.0
FAC058,Clinic Pharmacy,Qalyubia,SKU051,Novartis Egypt,72.46,60.4,25.1,0,1,5,12,Winter,3.0
FAC022,Retail Pharmacy,Qena,SKU026,Pfizer Egypt,94.26,71.7,21.0,0,1,5,12,Winter,11.0
FAC049,Hospital Pharmacy,Qena,SKU008,Hikma Egypt,85.1,71.7,21.0,0,1,5,12,Winter,6.0
FAC049,Hospital Pharmacy,Qena,SKU046,Memphis,37.84,71.7,21.0,0,1,5,12,Winter,5.0
FAC049,Hospital Pharmacy,Qena,SKU057,Pfizer Egypt,59.08,71.7,21.0,0,1,5,12,Winter,5.0
FAC025,Retail Pharmacy,Red Sea,SKU003,Abbott Egypt,40.43,64.7,30.0,0,1,5,12,Winter,22.0
FAC025,Retail Pharmacy,Red Sea,SKU058,Pfizer Egypt,76.94,64.7,30.0,0,1,5,12,Winter,2.0
FAC033,Retail Pharmacy,Sharqia,SKU013,Amoun,33.25,61.3,28.6,0,1,5,12,Winter,12.0
FAC014,Retail Pharmacy,Suez,SKU051,Novartis Egypt,72.6,84.1,27.0,0,1,5,12,Winter,3.0
FAC014,Retail Pharmacy,Suez,SKU052,Sanofi Egypt,64.23,84.1,27.0,0,1,5,12,Winter,3.0
FAC003,Retail Pharmacy,Alexandria,SKU001,EVA Pharma,24.3,67.8,28.8,0,0,6,12,Winter,24.0
FAC003,Retail Pharmacy,Alexandria,SKU075,Novartis Egypt,50.46,67.8,28.8,0,0,6,12,Winter,19.0
FAC030,Retail Pharmacy,Alexandria,SKU075,Novartis Egypt,52.56,67.8,28.8,0,0,6,12,Winter,19.0
FAC057,Clinic Pharmacy,Alexandria,SKU053,Pfizer Egypt,86.72,67.8,28.8,0,0,6,12,Winter,4.0
FAC020,Retail Pharmacy,Assiut,SKU031,MSD Egypt,76.17,75.7,17.3,0,0,6,12,Winter,9.0
FAC024,Retail Pharmacy,Aswan,SKU044,SIGMA,37.81,78.2,21.0,0,0,6,12,Winter,24.0
FAC024,Retail Pharmacy,Aswan,SKU061,Leo Egypt,125.95,78.2,21.0,1,0,6,12,Winter,2.0
FAC036,Retail Pharmacy,Beheira,SKU036,Sanofi Egypt,196.07,75.7,20.7,0,0,6,12,Winter,4.0
FAC036,Retail Pharmacy,Beheira,SKU052,Sanofi Egypt,63.95,75.7,20.7,0,0,6,12,Winter,3.0
FAC036,Retail Pharmacy,Beheira,SKU079,GSK Egypt,144.5,75.7,20.7,0,0,6,12,Winter,6.0
FAC063,Clinic Pharmacy,Beheira,SKU015,EVA Pharma,26.73,75.7,20.7,0,0,6,12,Winter,5.0
FAC063,Clinic Pharmacy,Beheira,SKU048,Acino Egypt,65.58,75.7,20.7,0,0,6,12,Winter,4.0
FAC001,Retail Pharmacy,Cairo,SKU042,UCB Egypt,54.54,59.4,28.1,0,0,6,12,Winter,11.0
FAC032,Retail Pharmacy,Dakahlia,SKU045,MUP,27.19,74.1,29.5,0,0,6,12,Winter,11.0
FAC032,Retail Pharmacy,Dakahlia,SKU048,Acino Egypt,68.83,74.1,29.5,0,0,6,12,Winter,7.0
FAC011,Retail Pharmacy,Damietta,SKU017,Takeda Egypt,74.07,72.8,25.0,0,0,6,12,Winter,8.0
FAC038,Retail Pharmacy,Damietta,SKU016,AstraZeneca Egypt,68.7,72.8,25.0,1,0,6,12,Winter,14.0
FAC007,Retail Pharmacy,Gharbia,SKU069,AstraZeneca Egypt,57.18,56.4,27.1,0,0,6,12,Winter,8.0
FAC040,Retail Pharmacy,Ismailia,SKU075,Novartis Egypt,51.13,72.5,25.2,0,0,6,12,Winter,13.0
FAC023,Retail Pharmacy,Luxor,SKU002,CID,18.7,64.5,28.6,0,0,6,12,Winter,14.0
FAC026,Retail Pharmacy,Matrouh,SKU004,Novartis Egypt,47.51,87.4,23.2,0,0,6,12,Winter,16.0
FAC026,Retail Pharmacy,Matrouh,SKU056,Schering Egypt,17.82,87.4,23.2,0,0,6,12,Winter,3.0
FAC019,Retail Pharmacy,Minya,SKU076,Lundbeck Egypt,128.39,67.8,18.0,0,0,6,12,Winter,3.0
FAC062,Clinic Pharmacy,Monufia,SKU015,EVA Pharma,26.9,77.3,24.8,0,0,6,12,Winter,5.0
FAC062,Clinic Pharmacy,Monufia,SKU055,BMS Egypt,47.52,77.3,24.8,0,0,6,12,Winter,2.0
FAC062,Clinic Pharmacy,Monufia,SKU074,Takeda Egypt,87.12,77.3,24.8,0,0,6,12,Winter,10.0
FAC042,Retail Pharmacy,North Sinai,SKU006,GSK Egypt,53.71,70.6,19.9,0,0,6,12,Winter,7.0
FAC042,Retail Pharmacy,North Sinai,SKU039,MSD Egypt,81.89,70.6,19.9,0,0,6,12,Winter,12.0
FAC039,Retail Pharmacy,Port Said,SKU050,AstraZeneca Egypt,52.91,71.8,23.1,0,0,6,12,Winter,9.0
FAC039,Retail Pharmacy,Port Said,SKU061,Leo Egypt,128.44,71.8,23.1,0,0,6,12,Winter,3.0
FAC031,Retail Pharmacy,Qalyubia,SKU077,Janssen Egypt,63.86,66.2,19.4,0,0,6,12,Winter,10.0
FAC058,Clinic Pharmacy,Qalyubia,SKU046,Memphis,38.41,66.2,19.4,0,0,6,12,Winter,4.0
FAC058,Clinic Pharmacy,Qalyubia,SKU073,Pfizer Egypt,85.38,66.2,19.4,0,0,6,12,Winter,2.0
FAC049,Hospital Pharmacy,Qena,SKU034,CID,20.98,72.9,18.6,0,0,6,12,Winter,30.0
FAC025,Retail Pharmacy,Red Sea,SKU043,GSK Egypt,28.72,57.7,23.4,0,0,6,12,Winter,9.0
FAC025,Retail Pharmacy,Red Sea,SKU053,Pfizer Egypt,90.09,57.7,23.4,0,0,6,12,Winter,5.0
FAC025,Retail Pharmacy,Red Sea,SKU073,Pfizer Egypt,90.37,57.7,23.4,0,0,6,12,Winter,3.0
FAC033,Retail Pharmacy,Sharqia,SKU002,CID,17.52,75.0,18.6,0,0,6,12,Winter,17.0
FAC060,Clinic Pharmacy,Sharqia,SKU034,CID,57.545,75.0,18.6,0,0,6,12,Winter,11.0
FAC060,Clinic Pharmacy,Sharqia,SKU035,Sanofi Egypt,133.1,75.0,18.6,0,0,6,12,Winter,5.0
FAC060,Clinic Pharmacy,Sharqia,SKU062,EVA Pharma,27.29,75.0,18.6,0,0,6,12,Winter,26.0
FAC016,Retail Pharmacy,South Sinai,SKU056,Schering Egypt,16.62,76.4,22.0,0,0,6,12,Winter,2.0
FAC043,Hospital Pharmacy,South Sinai,SKU021,CID,41.24,76.4,22.0,0,0,6,12,Winter,19.0
FAC043,Hospital Pharmacy,South Sinai,SKU077,Janssen Egypt,65.59,76.4,22.0,1,0,6,12,Winter,13.0
FAC041,Retail Pharmacy,Suez,SKU079,GSK Egypt,151.61,60.0,18.1,0,0,6,12,Winter,10.0
FAC030,Retail Pharmacy,Alexandria,SKU034,CID,21.2,74.2,19.4,0,0,0,12,Winter,17.0
FAC020,Retail Pharmacy,Assiut,SKU002,CID,18.48,65.5,19.3,0,0,0,12,Winter,15.0
FAC051,Hospital Pharmacy,Aswan,SKU040,UCB Egypt,44.88,72.5,19.2,0,0,0,12,Winter,25.0
FAC051,Hospital Pharmacy,Aswan,SKU049,Aspen Egypt,27.53,72.5,19.2,0,0,0,12,Winter,16.0
FAC036,Retail Pharmacy,Beheira,SKU002,CID,17.5,69.0,23.0,0,0,0,12,Winter,16.0
FAC036,Retail Pharmacy,Beheira,SKU045,MUP,27.53,69.0,23.0,0,0,0,12,Winter,9.0
FAC036,Retail Pharmacy,Beheira,SKU058,Pfizer Egypt,75.69,69.0,23.0,0,0,0,12,Winter,2.0
FAC063,Clinic Pharmacy,Beheira,SKU031,MSD Egypt,76.49,69.0,23.0,1,0,0,12,Winter,15.0
FAC063,Clinic Pharmacy,Beheira,SKU041,Bayer Egypt,36.58,69.0,23.0,0,0,0,12,Winter,9.0
FAC018,Retail Pharmacy,Beni Suef,SKU063,GSK Egypt,63.74,66.0,16.7,0,0,0,12,Winter,5.0
FAC028,Retail Pharmacy,Cairo,SKU068,Sanofi Egypt,156.82,69.2,19.2,0,0,0,12,Winter,5.0
FAC032,Retail Pharmacy,Dakahlia,SKU048,Acino Egypt,68.86,69.4,17.9,0,0,0,12,Winter,5.0
FAC059,Clinic Pharmacy,Dakahlia,SKU075,Novartis Egypt,50.95,69.4,17.9,0,0,0,12,Winter,10.0
FAC017,Retail Pharmacy,Fayoum,SKU017,Takeda Egypt,79.77,70.3,20.9,0,0,0,12,Winter,11.0
FAC007,Retail Pharmacy,Gharbia,SKU077,Janssen Egypt,63.44,70.2,10.9,0,0,0,12,Winter,6.0
FAC034,Retail Pharmacy,Gharbia,SKU039,MSD Egypt,77.24,70.2,10.9,0,0,0,12,Winter,10.0
FAC034,Retail Pharmacy,Gharbia,SKU073,Pfizer Egypt,85.45,70.2,10.9,0,0,0,12,Winter,5.0
FAC061,Clinic Pharmacy,Gharbia,SKU054,Lundbeck Egypt,105.75,70.2,10.9,0,0,0,12,Winter,2.0
FAC061,Clinic Pharmacy,Gharbia,SKU071,Bayer Egypt,41.27,70.2,10.9,1,0,0,12,Winter,7.0
FAC002,Retail Pharmacy,Giza,SKU048,Acino Egypt,68.21,74.5,31.9,0,0,0,12,Winter,6.0
FAC002,Retail Pharmacy,Giza,SKU079,GSK Egypt,143.94,74.5,31.9,0,0,0,12,Winter,10.0
FAC029,Retail Pharmacy,Giza,SKU054,Lundbeck Egypt,110.52,74.5,31.9,0,0,0,12,Winter,4.0
FAC013,Retail Pharmacy,Ismailia,SKU063,GSK Egypt,64.77,66.4,22.3,0,0,0,12,Winter,6.0
FAC013,Retail Pharmacy,Ismailia,SKU066,CID,26.43,66.4,22.3,1,0,0,12,Winter,17.0
FAC040,Retail Pharmacy,Ismailia,SKU017,Takeda Egypt,78.34,66.4,22.3,0,0,0,12,Winter,9.0
FAC037,Retail Pharmacy,Kafr El Sheikh,SKU034,CID,20.71,77.0,24.5,0,0,0,12,Winter,13.0
FAC064,Clinic Pharmacy,Kafr El Sheikh,SKU030,Novartis Egypt,107.65,77.0,24.5,0,0,0,12,Winter,6.0
FAC050,Hospital Pharmacy,Luxor,SKU050,AstraZeneca Egypt,52.72,63.0,28.8,0,0,0,12,Winter,11.0
FAC050,Hospital Pharmacy,Luxor,SKU062,EVA Pharma,26.78,63.0,28.8,0,0,0,12,Winter,43.0
FAC046,Hospital Pharmacy,Minya,SKU071,Bayer Egypt,40.34,69.4,30.4,0,0,0,12,Winter,14.0
FAC008,Retail Pharmacy,Monufia,SKU031,MSD Egypt,77.33,75.7,22.5,0,0,0,12,Winter,8.0
FAC008,Retail Pharmacy,Monufia,SKU069,AstraZeneca Egypt,55.36,75.7,22.5,0,0,0,12,Winter,4.0
FAC015,Retail Pharmacy,North Sinai,SKU059,EIPICO,23.69,71.9,26.1,0,0,0,12,Winter,3.0
FAC004,Retail Pharmacy,Qalyubia,SKU020,Merck Egypt,49.98,62.1,27.6,0,0,0,12,Winter,14.0
FAC004,Retail Pharmacy,Qalyubia,SKU041,Bayer Egypt,37.02,62.1,27.6,0,0,0,12,Winter,11.0
FAC031,Retail Pharmacy,Qalyubia,SKU063,GSK Egypt,62.62,62.1,27.6,0,0,0,12,Winter,5.0
FAC049,Hospital Pharmacy,Qena,SKU004,Novartis Egypt,47.48,64.2,22.6,0,0,0,12,Winter,22.0
FAC049,Hospital Pharmacy,Qena,SKU039,MSD Egypt,77.69,64.2,22.6,0,0,0,12,Winter,15.0
FAC049,Hospital Pharmacy,Qena,SKU039,MSD Egypt,80.6,64.2,22.6,0,0,0,12,Winter,17.0
FAC049,Hospital Pharmacy,Qena,SKU040,UCB Egypt,46.01,64.2,22.6,0,0,0,12,Winter,17.0
FAC049,Hospital Pharmacy,Qena,SKU056,Schering Egypt,16.66,64.2,22.6,0,0,0,12,Winter,5.0
FAC016,Retail Pharmacy,South Sinai,SKU056,Schering Egypt,17.37,73.8,26.7,1,0,0,12,Winter,4.0
FAC016,Retail Pharmacy,South Sinai,SKU058,Pfizer Egypt,77.74,73.8,26.7,1,0,0,12,Winter,3.0
FAC014,Retail Pharmacy,Suez,SKU074,Takeda Egypt,91.04,64.5,27.0,0,0,0,12,Winter,16.0
FAC041,Retail Pharmacy,Suez,SKU006,GSK Egypt,54.19,64.5,27.0,0,0,0,12,Winter,7.0
FAC020,Retail Pharmacy,Assiut,SKU034,CID,21.58,73.0,21.6,0,0,1,12,Winter,16.0
FAC020,Retail Pharmacy,Assiut,SKU046,Memphis,57.545,73.0,21.6,0,0,1,12,Winter,3.0
FAC020,Retail Pharmacy,Assiut,SKU048,Acino Egypt,65.16,73.0,21.6,0,0,1,12,Winter,5.0
FAC047,Hospital Pharmacy,Assiut,SKU041,Bayer Egypt,37.36,73.0,21.6,0,0,1,12,Winter,14.0
FAC047,Hospital Pharmacy,Assiut,SKU044,SIGMA,39.23,73.0,21.6,0,0,1,12,Winter,32.0
FAC047,Hospital Pharmacy,Assiut,SKU045,MUP,29.34,73.0,21.6,0,0,1,12,Winter,9.0
FAC047,Hospital Pharmacy,Assiut,SKU064,EIPICO,52.49,73.0,21.6,0,0,1,12,Winter,5.0
FAC024,Retail Pharmacy,Aswan,SKU077,Janssen Egypt,62.31,77.0,10.2,0,0,1,12,Winter,9.0
FAC051,Hospital Pharmacy,Aswan,SKU064,EIPICO,53.3,77.0,10.2,0,0,1,12,Winter,7.0
FAC009,Retail Pharmacy,Beheira,SKU046,Memphis,38.85,69.0,34.0,0,0,1,12,Winter,5.0
FAC063,Clinic Pharmacy,Beheira,SKU077,Janssen Egypt,64.82,69.0,34.0,0,0,1,12,Winter,5.0
FAC018,Retail Pharmacy,Beni Suef,SKU058,Pfizer Egypt,76.92,74.4,23.1,0,0,1,12,Winter,2.0
FAC001,Retail Pharmacy,Cairo,SKU062,EVA Pharma,26.83,69.3,26.5,0,0,1,12,Winter,39.0
FAC055,Hospital Pharmacy,Cairo,SKU044,SIGMA,38.82,69.3,26.5,0,0,1,12,Winter,38.0
FAC005,Retail Pharmacy,Dakahlia,SKU033,Pfizer Egypt,41.44,79.9,25.5,0,0,1,12,Winter,7.0
FAC005,Retail Pharmacy,Dakahlia,SKU046,Memphis,39.41,79.9,25.5,0,0,1,12,Winter,5.0
FAC032,Retail Pharmacy,Dakahlia,SKU037,GSK Egypt,65.02,79.9,25.5,0,0,1,12,Winter,10.0
FAC059,Clinic Pharmacy,Dakahlia,SKU017,Takeda Egypt,76.14,79.9,25.5,0,0,1,12,Winter,6.0
FAC059,Clinic Pharmacy,Dakahlia,SKU042,UCB Egypt,54.61,79.9,25.5,0,0,1,12,Winter,7.0
FAC011,Retail Pharmacy,Damietta,SKU001,EVA Pharma,24.24,68.2,33.5,0,0,1,12,Winter,30.0
FAC011,Retail Pharmacy,Damietta,SKU022,Servier Egypt,96.83,68.2,33.5,0,0,1,12,Winter,9.0
FAC038,Retail Pharmacy,Damietta,SKU052,Sanofi Egypt,65.48,68.2,33.5,0,0,1,12,Winter,6.0
FAC017,Retail Pharmacy,Fayoum,SKU021,CID,43.02,72.7,25.8,0,0,1,12,Winter,9.0
FAC002,Retail Pharmacy,Giza,SKU040,UCB Egypt,45.46,65.3,28.5,0,0,1,12,Winter,14.0
FAC029,Retail Pharmacy,Giza,SKU011,EIPICO,42.75,65.3,28.5,0,0,1,12,Winter,3.0
FAC029,Retail Pharmacy,Giza,SKU019,Novartis Egypt,89.55,65.3,28.5,0,0,1,12,Winter,5.0
FAC013,Retail Pharmacy,Ismailia,SKU025,Novo Nordisk Egypt,143.71,72.8,18.8,1,0,1,12,Winter,6.0
FAC013,Retail Pharmacy,Ismailia,SKU031,MSD Egypt,74.57,72.8,18.8,1,0,1,12,Winter,13.0
FAC037,Retail Pharmacy,Kafr El Sheikh,SKU025,Novo Nordisk Egypt,148.05,74.0,28.8,0,0,1,12,Winter,3.0
FAC064,Clinic Pharmacy,Kafr El Sheikh,SKU033,Pfizer Egypt,40.22,74.0,28.8,0,0,1,12,Winter,8.0
FAC050,Hospital Pharmacy,Luxor,SKU065,Sanofi Egypt,33.04,73.4,26.6,0,0,1,12,Winter,10.0
FAC019,Retail Pharmacy,Minya,SKU034,CID,21.91,68.3,19.8,0,0,1,12,Winter,20.0
FAC046,Hospital Pharmacy,Minya,SKU046,Memphis,39.5,68.3,19.8,0,0,1,12,Winter,6.0
FAC046,Hospital Pharmacy,Minya,SKU048,Acino Egypt,67.95,68.3,19.8,0,0,1,12,Winter,8.0
FAC035,Retail Pharmacy,Monufia,SKU005,GSK Egypt,62.11,66.8,20.1,0,0,1,12,Winter,13.0
FAC054,Hospital Pharmacy,New Valley,SKU076,Lundbeck Egypt,126.31,66.2,24.7,0,0,1,12,Winter,5.0
FAC015,Retail Pharmacy,North Sinai,SKU026,Pfizer Egypt,95.7,76.3,23.6,0,0,1,12,Winter,12.0
FAC015,Retail Pharmacy,North Sinai,SKU039,MSD Egypt,79.63,76.3,23.6,1,0,1,12,Winter,19.0
FAC012,Retail Pharmacy,Port Said,SKU056,Schering Egypt,17.51,58.1,33.1,0,0,1,12,Winter,3.0
FAC039,Retail Pharmacy,Port Said,SKU077,Janssen Egypt,61.96,58.1,33.1,1,0,1,12,Winter,6.0
FAC031,Retail Pharmacy,Qalyubia,SKU057,Pfizer Egypt,59.24,67.8,20.2,0,0,1,12,Winter,4.0
FAC049,Hospital Pharmacy,Qena,SKU076,Lundbeck Egypt,132.9,77.5,19.7,0,0,1,12,Winter,5.0
FAC025,Retail Pharmacy,Red Sea,SKU032,Sanofi Egypt,31.28,72.4,16.8,0,0,1,12,Winter,10.0
FAC052,Hospital Pharmacy,Red Sea,SKU059,EIPICO,23.85,72.4,16.8,0,0,1,12,Winter,8.0
FAC016,Retail Pharmacy,South Sinai,SKU003,Abbott Egypt,39.55,68.5,21.2,0,0,1,12,Winter,14.0
FAC016,Retail Pharmacy,South Sinai,SKU028,Pfizer Egypt,51.95,68.5,21.2,0,0,1,12,Winter,23.0
FAC043,Hospital Pharmacy,South Sinai,SKU005,GSK Egypt,59.38,68.5,21.2,0,0,1,12,Winter,19.0
FAC014,Retail Pharmacy,Suez,SKU036,Sanofi Egypt,195.65,73.5,28.3,0,0,1,12,Winter,5.0
FAC030,Retail Pharmacy,Alexandria,SKU020,Merck Egypt,47.87,74.9,22.3,0,0,2,12,Winter,21.0
FAC020,Retail Pharmacy,Assiut,SKU034,CID,21.17,69.4,28.1,0,0,2,12,Winter,15.0
